pallet_id,length_cm,width_cm,height_cm,type
2322253,42.8,29.7,14.7,2
2322253,16.8,13.6,9.9,2
2337602,45.5,27.5,25,1
2337602,45.5,27.5,18,1
2337602,45.5,27.5,18,1
2337602,50,30,18,0
2337602,45.5,27.5,25,1
2337602,45.5,27.5,18,1
2337602,50,30,28,0
2337602,45.5,27.5,18,1
2337602,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322238,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322238,45.5,27.5,25,1
2322250,45.5,27.5,18,1
2322250,45.5,27.5,25,1
2322238,45.5,27.5,18,1
2322238,45.5,27.5,25,1
2322238,45.5,27.5,25,1
2322238,17.7,16,14.8,2
2322238,45.5,27.5,18,1
2322238,50,30,28,0
2322238,38.5,25.5,34.7,2
2322238,28.6,18.5,16.1,2
2322238,45.5,27.5,18,1
2322238,45.5,27.5,18,1
2322238,45.5,27.5,25,1
2322238,50,30,18,0
2322238,53.1,23.1,27.8,2
2322238,53.1,23.1,27.8,2
2322238,45.5,27.5,18,1
2322238,50,30,18,0
2322238,50,30,28,0
2322238,50,30,18,0
2322238,50,30,28,0
2322238,53.1,23.1,27.8,2
2322238,38.5,25.5,34.7,2
2322238,50,30,18,0
2322238,53.1,23.1,27.8,2
2322238,53.1,23.1,27.8,2
2322238,53.1,23.1,27.8,2
2322238,50,30,28,0
2322238,53.1,23.1,27.8,2
2322238,38.5,25.5,34.7,2
2322238,45.5,27.5,18,1
2322238,53.1,23.1,27.8,2
2322238,45.5,27.5,25,1
2322238,53.1,23.1,27.8,2
2322238,50,30,18,0
2322238,50,30,18,0
2322238,50,30,18,0
2322238,42.1,31.4,26.1,2
2322238,40.4,26.8,33.6,2
2322238,40.4,26.8,33.6,2
2322238,40.4,26.8,33.6,2
2322238,45.5,27.5,25,1
2322238,50,30,28,0
2322238,45.5,27.5,25,1
2322238,45.5,27.5,25,1
2322238,45.5,27.5,25,1
2322238,40.4,26.8,33.6,2
2322238,50,30,28,0
2322238,50,30,18,0
2322238,28.6,18.5,16.1,2
2322238,50,30,28,0
2322238,50,30,28,0
2322238,50,30,28,0
2322246,52.7,39.3,30.2,2
2322246,39.8,26.4,33.8,2
2322246,38.2,24.8,11.2,2
2322246,19.9,18.2,20.6,2
2322246,19.9,18.2,20.6,2
2322246,22.6,19.5,11.2,2
2322246,52.7,39.3,30.2,2
2322246,27,40,35,2
2322238,19.9,18.2,20.6,2
2322246,19.9,18.2,20.6,2
2322238,19.9,18.2,20.6,2
2322246,38.2,24.8,11.2,2
2322246,38.8,25.6,22.8,2
2322246,39.8,26.4,33.8,2
2322246,17.7,16,14.7,2
2322246,40.4,26.8,33.6,2
2322246,38.2,24.8,11.2,2
2322246,22.6,19.5,11.2,2
2322246,27,40,35,2
2322246,13.5,12.3,18.9,2
2322246,38.2,24.8,11.2,2
2322246,38.2,24.8,11.2,2
2322246,21.1,14.8,17.7,2
2322246,39.8,26.4,33.8,2
2322246,22.6,19.5,11.2,2
2322246,38.2,24.8,11.2,2
2322246,27,40,35,2
2322246,39.8,26.4,33.8,2
2322238,28,15.7,17.5,2
2322238,21.1,15.6,13.6,2
2322246,50,30,28,0
2322247,38.2,25,11.3,2
2322247,35.8,28.6,23.7,2
2322247,38.2,25,11.3,2
2322247,38.2,25,11.3,2
2322247,36.2,15.3,21.5,2
2322246,44.4,22.2,16,2
2322246,25,18.7,15.8,2
2322246,21,16.7,21.9,2
2322246,21,16.7,21.9,2
2322246,21,16.7,21.9,2
2322246,41.8,31,26.2,2
2322246,25,18.7,15.8,2
2322247,38.2,25,11.3,2
2322247,38.2,25,11.3,2
2322246,25,18.7,15.8,2
2322246,25,18.7,15.8,2
2322247,38.2,25,11.3,2
2322247,48.5,23.5,19.8,2
2322247,39.5,26.5,34,2
2322247,38.2,25,11.3,2
2322246,25,18.7,15.8,2
2322247,25,16.4,9.1,2
2322247,33.9,15.5,17.6,2
2322247,39.5,26.5,34,2
2322247,39.5,26.5,34,2
2322246,25,18.7,15.8,2
2322247,38.2,25,11.3,2
2322246,25,18.7,15.8,2
2322247,38.7,24.7,23.3,2
2322247,38.2,25,11.3,2
2322247,40.7,30.6,20.6,2
2322246,26.1,26,15.9,2
2322246,26.1,26,15.9,2
2322247,38.2,25,11.3,2
2322247,33.9,15.5,17.6,2
2322246,26.1,26,15.9,2
2322247,40.7,30.6,20.6,2
2322247,35.8,28.6,23.7,2
2322247,45.5,27.5,25,1
2322247,16,13.5,21.2,2
2322247,16,13.5,21.2,2
2322247,16,13.5,21.2,2
2322247,33.8,20.7,16.6,2
2322261,27.3,18,10,2
2322261,27,40,35,2
2322261,38.2,25,11.3,2
2322261,28,15.7,17.5,2
2322261,28,15.7,17.5,2
2322261,25,18.7,15.8,2
2322261,50,30,28,0
2322261,39.5,26.5,34,2
2322261,33,13.7,17.7,2
2322261,45.5,27.5,25,1
2322261,16.1,13.5,21.2,2
2322261,36.7,27.8,19.6,2
2322261,16.1,13.5,21.2,2
2322261,36.7,27.8,19.6,2
2322261,36.7,27.8,19.6,2
2322261,36.7,27.8,19.6,2
2322261,38.2,25,11.3,2
2322261,16.1,13.5,21.2,2
2322261,36.7,27.8,19.6,2
2322261,38.5,20.1,18.6,2
2322261,45.5,27.5,25,1
2322261,36.7,27.8,19.6,2
2322261,36.7,27.8,19.6,2
2322261,36.7,27.8,19.6,2
2322261,36.7,27.8,19.6,2
2322261,36.7,27.8,19.6,2
2322261,52.2,23.1,26.9,2
2322261,36.7,27.8,19.6,2
2322261,45.5,27.5,18,1
2322261,33.8,15.7,17.8,2
2322261,33.8,15.7,17.8,2
2322269,50,30,18,0
2322269,45.5,27.5,18,1
2322269,45.5,27.5,25,1
2322269,50,30,28,0
2322269,50,30,18,0
2322269,45.5,27.5,25,1
2322269,45.5,27.5,25,1
2322269,45.5,27.5,25,1
2322269,50,30,28,0
2322269,17.7,16,14.8,2
2322269,50,30,18,0
2322269,50,30,28,0
2322269,45.5,27.5,25,1
2322269,45.5,27.5,25,1
2322269,45.5,27.5,18,1
2322269,45.5,27.5,25,1
2322269,45.5,27.5,25,1
2322269,45.5,27.5,25,1
2322269,45.5,27.5,18,1
2322269,45.5,27.5,18,1
2322269,45.5,27.5,25,1
2322269,50,30,28,0
2322269,45.5,27.5,18,1
2322269,45.5,27.5,18,1
2322269,45.5,27.5,25,1
2322269,45.5,27.5,18,1
2322269,45.5,27.5,25,1
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,38,29.3,24.4,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.8,29.7,14.7,2
2322269,42.5,32.1,32.7,2
2322269,42.5,32.1,32.7,2
2322269,42.5,32.1,32.7,2
2322269,42.5,32.1,32.7,2
2322269,42.5,32.1,32.7,2
2322269,42.5,32.1,32.7,2
2322269,42.5,32.1,32.7,2
2322269,42.5,32.1,32.7,2
2322269,42.5,32.1,32.7,2
2322269,42.5,32.1,32.7,2
2322269,42.8,29.7,14.7,2
2322269,17.7,16,14.7,2
2322269,33,13.7,17.7,2
2322273,38.5,25.5,34.7,2
2322273,38.5,25.5,34.7,2
2322273,33,13.7,17.7,2
2322273,20.9,19.9,22.8,2
2322273,35.7,21.8,29.4,2
2322273,31.6,21.2,12.7,2
2322273,42.7,29.6,12.2,2
2322273,42.7,29.6,12.2,2
2322273,42.7,29.6,12.2,2
2322273,42.7,29.6,12.2,2
2322273,42.7,29.6,12.2,2
2322273,42.7,29.6,12.2,2
2322273,42.7,29.6,12.2,2
2322273,42.7,29.6,12.2,2
2322273,42.8,29.7,14.7,2
2322273,42.8,29.7,14.7,2
2322273,42.7,29.6,12.2,2
2322273,42.7,29.6,12.2,2
2322274,50,30,28,0
2322274,50,30,18,0
2322274,50,30,18,0
2322274,50,30,18,0
2322274,50,30,18,0
2322274,50,30,28,0
2322274,50,30,18,0
2322274,50,30,18,0
2322274,50,30,28,0
2322274,50,30,18,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,28,0
2322274,50,30,18,0
2322274,50,30,28,0
2322274,50,30,18,0
2322274,50,30,18,0
2322274,45.5,27.5,25,1
2322274,45.5,27.5,25,1
2322274,45.5,27.5,18,1
2322274,45.5,27.5,18,1
2322274,50,30,28,0
2322274,45.5,27.5,25,1
2322274,45.5,27.5,18,1
2322274,45.5,27.5,18,1
2322274,50,30,18,0
2322274,45.5,27.5,25,1
2322274,45.5,27.5,25,1
2322274,45.5,27.5,25,1
2322274,45.5,27.5,25,1
2322274,50,30,28,0
2322274,45.5,27.5,25,1
2322274,45.5,27.5,25,1
2322274,45.5,27.5,25,1
2322274,33,13.7,17.7,2
2322274,33,13.7,17.7,2
2322274,50,30,28,0
2322274,50,30,18,0
2322274,50,30,18,0
2322274,42.8,29.7,14.7,2
2322274,42.8,29.7,14.7,2
2322274,45.5,27.5,25,1
2322274,45.5,27.5,25,1
2322274,50,30,28,0
2322274,33,13.7,17.7,2
2322274,45.5,27.5,18,1
2322274,39.3,15.9,19.5,2
2322274,50,30,28,0
2322274,50,30,18,0
2322274,50,30,28,0
2322274,50,30,18,0
2322274,50,30,28,0
2322282,50,30,28,0
2322274,45.5,27.5,18,1
2322274,50,30,18,0
2322274,50,30,28,0
2322274,50,30,28,0
2322282,50,30,28,0
2322274,50,30,28,0
2322282,50,30,28,0
2322282,39.5,26.5,34,2
2322282,45.5,27.5,25,1
2322282,21.5,15.8,13.4,2
2322282,39.5,26.5,34,2
2322282,50,30,28,0
2322282,21.5,15.8,13.4,2
2322282,45.5,27.5,25,1
2322282,45.5,27.5,25,1
2322282,21.5,15.8,13.4,2
2322282,40.3,26.9,33.5,2
2322282,39.5,26.5,34,2
2322282,40.3,26.9,33.5,2
2322282,45.5,27.5,25,1
2322282,39.5,26.5,34,2
2322282,39.5,26.5,34,2
2322282,39.5,26.5,34,2
2322282,45.5,27.5,18,1
2322282,26.5,20.5,17,2
2322282,39.5,26.5,34,2
2322282,39.5,26.5,34,2
2322282,38.5,25.5,34.7,2
2322282,45.5,27.5,25,1
2322282,39.5,26.5,34,2
2322282,42.1,31.4,26.1,2
2322282,40.4,26.8,33.6,2
2322282,42.1,31.4,26.1,2
2322282,23.1,15.6,23.3,2
2322282,45.5,27.5,25,1
2322282,50,30,28,0
2322282,42.1,31.4,26.1,2
2322282,40.4,26.8,33.6,2
2322282,42.1,31.4,26.1,2
2322282,40.4,26.8,33.6,2
2322282,45.5,27.5,18,1
2322282,25,18.7,15.8,2
2322282,40.4,26.8,33.6,2
2322282,45.5,27.5,18,1
2322282,45.5,27.5,25,1
2322282,45.5,27.5,25,1
2322282,45.5,27.5,25,1
2322282,45.5,27.5,25,1
2322282,45.5,27.5,25,1
2322282,45.5,27.5,25,1
2322282,45.5,27.5,18,1
2322282,45.5,27.5,18,1
2322282,28.6,18.5,16.1,2
2322285,45.5,27.5,18,1
2322285,40.4,26.8,33.6,2
2322285,40.4,26.8,33.6,2
2322285,40.4,26.8,33.6,2
2322285,39.8,26.4,33.8,2
2322285,27,40,35,2
2322285,39.8,26.4,33.8,2
2322285,27,40,35,2
2322285,23.3,15.6,23.2,2
2322285,22.2,22,21.9,2
2322285,27,40,35,2
2322285,22.2,22,21.9,2
2322285,42.7,29.6,12.2,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,40.7,30.9,20.2,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,45.5,27.5,25,1
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,23.2,15.3,23.3,2
2322285,14.5,12.5,23,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,36,18.3,11.9,2
2322285,42.8,29.7,14.7,2
2322285,20.5,15.7,22.5,2
2322285,50,30,28,0
2322285,41.9,38,28.2,2
2322285,56.9,29.7,37.3,2
2322285,27,40,35,2
2322285,27,40,35,2
2322285,39.8,26.4,33.8,2
2322285,27,40,35,2
2320486,45.5,27.5,18,1
2320486,45.5,27.5,18,1
2320486,45.5,27.5,18,1
2320486,45.5,27.5,18,1
2320486,45.5,27.5,25,1
2320486,45.5,27.5,25,1
2320486,45.5,27.5,18,1
2320486,50,30,28,0
2320486,45.5,27.5,18,1
2320486,45.5,27.5,25,1
2320486,45.5,27.5,25,1
2320486,45.5,27.5,18,1
2320486,45.5,27.5,25,1
2320486,50,30,28,0
2320486,45.5,27.5,25,1
2320486,50,30,28,0
2320486,45.5,27.5,25,1
2320486,45.5,27.5,18,1
2320486,45.5,27.5,25,1
2320486,50,30,28,0
2320486,50,30,28,0
2320486,45.5,27.5,18,1
2320486,45.5,27.5,25,1
2320486,45.5,27.5,25,1
2320486,45.5,27.5,18,1
2320486,45.5,27.5,25,1
2320486,45.5,27.5,25,1
2320486,45.5,27.5,18,1
2320486,45.5,27.5,18,1
2320486,38,29.9,30,2
2320486,35.5,21.3,23.2,2
2320486,35.5,21.3,23.2,2
2320486,45.5,27.5,25,1
2320486,38,29.9,30,2
2320486,45.5,27.5,25,1
2320486,23.4,16.8,16.7,2
2320486,45.5,27.5,25,1
2320486,45.2,34.9,22.8,2
2320486,45.2,34.9,22.8,2
2320486,45.5,27.5,18,1
2320486,23.3,15.6,23.2,2
2320486,23.3,15.6,23.2,2
2320486,45.2,34.9,22.8,2
2320486,19.5,15.1,11.8,2
2320486,28.6,19.5,15.1,2
2320486,18.8,15.4,14.3,2
2320486,53.1,23.1,27.8,2
2320486,23.4,17.1,16.1,2
2320486,49.2,27.8,28.7,2
2320486,38.7,24.7,23.3,2
2320486,40,15.1,20.7,2
2320486,40,15.1,20.7,2
2320486,40,15.1,20.7,2
2320486,40,15.1,20.7,2
2320486,40,15.1,20.7,2
2320486,40,15.1,20.7,2
2320486,40,15.1,20.7,2
2322235,41.8,31,26.2,2
2322235,36,27.8,21.6,2
2322235,32,23.3,16.1,2
2322235,38,28.1,23.4,2
2322235,23.7,15.6,15.4,2
2322235,23.4,15.6,15.2,2
2322235,40.4,26.8,33.6,2
2322235,45.5,27.5,25,1
2322235,23.1,13.7,15.2,2
2322235,23.2,15.3,23.3,2
2322235,50.3,26,34.3,2
2322235,23.1,15.6,23.3,2
2322235,23.7,15.2,15.1,2
2322235,38,28.1,23.4,2
2322235,26.5,39,32,2
2322235,38.9,29.2,17.9,2
2322235,23.2,15,11.1,2
2322235,23.2,15,11.1,2
2322235,23.2,15.3,23.3,2
2322235,36.7,24.8,28.8,2
2322235,38.9,29.2,17.9,2
2322235,38.9,29.2,17.9,2
2322235,36.7,24.8,28.8,2
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,18,0
2322287,50,30,18,0
2322287,50,30,28,0
2322287,50,30,18,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,18,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,18,0
2322287,50,30,18,0
2322287,45.5,27.5,25,1
2322287,45.5,27.5,25,1
2322287,45.5,27.5,25,1
2322287,45.5,27.5,18,1
2322287,45.5,27.5,25,1
2322287,45.5,27.5,25,1
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,50,30,28,0
2322287,45.5,27.5,18,1
2322287,38.5,25.5,34.7,2
2322287,50,30,28,0
2322287,45.5,27.5,18,1
2322287,42.8,29.7,14.7,2
2322287,45.5,27.5,25,1
2322287,45.5,27.5,25,1
2322287,45.5,27.5,25,1
2322287,45.5,27.5,25,1
2322287,45.5,27.5,18,1
2322287,38.5,25.5,34.7,2
2322287,21.5,15.8,13.4,2
2322287,25,18.7,15.8,2
2322287,25,18.7,15.8,2
2322287,21.5,15.8,13.4,2
2322287,21.8,19.6,24.4,2
2322287,21.5,15.8,13.4,2
2322287,29.7,17.2,24.4,2
2322287,36.7,28.9,33.8,2
2322287,21.5,15.8,13.4,2
2322287,21.5,15.8,13.4,2
2322229,45.5,27.5,18,1
2322229,45.5,27.5,25,1
2322229,45.5,27.5,25,1
2322229,45.5,27.5,18,1
2322229,45.5,27.5,25,1
2322229,50,30,28,0
2322229,45.5,27.5,18,1
2322229,45.5,27.5,18,1
2322229,45.5,27.5,25,1
2322229,45.5,27.5,25,1
2322229,45.5,27.5,25,1
2322298,17.7,16,14.8,2
2322298,53.1,23.1,27.8,2
2322298,53.1,23.1,27.8,2
2322298,53.1,23.1,27.8,2
2322298,52.8,27.3,15.3,2
2322298,38.5,25.5,34.7,2
2322298,17.7,16,14.7,2
2322298,53.1,23.1,27.8,2
2322298,53.1,23.1,27.8,2
2322298,53.1,23.1,27.8,2
2322298,53.1,23.1,27.8,2
2322298,53.1,23.1,27.8,2
2322298,53.1,23.1,27.8,2
2322298,40.7,30.9,20.2,2
2322298,20.8,16.5,22,2
2322298,39.8,26.4,33.8,2
2322298,42.9,26,33.2,2
2322298,41.8,31,26.2,2
2322298,50,30,18,0
2322298,50,30,28,0
2322298,50,30,28,0
2322298,50,30,18,0
2322298,50,30,28,0
2322298,50,30,28,0
2322298,50,30,18,0
2322298,50,30,18,0
2322298,50,30,18,0
2322298,50,30,28,0
2322298,50,30,28,0
2322298,50,30,28,0
2322298,50,30,28,0
2322298,45.5,27.5,25,1
2322298,45.5,27.5,18,1
2322298,50,30,28,0
2322298,45.5,27.5,18,1
2322298,45.5,27.5,25,1
2322298,45.5,27.5,18,1
2322298,42.8,29.7,14.7,2
2322298,42.8,29.7,14.7,2
2322298,42.7,29.6,12.2,2
2322298,50,30,18,0
2322298,33,13.7,17.7,2
2322298,50,30,28,0
2322298,50,30,28,0
2322298,50,30,18,0
2322298,50,30,28,0
2322298,50,30,28,0
2322298,50,30,28,0
2322298,31.7,23.2,13.3,2
2322298,20,13,16,2
2322298,26,22.5,24.1,2
2322298,45.5,27.5,25,1
2322298,20,13,16,2
2322298,45.5,27.5,25,1
2322298,50,30,28,0
2322298,50,30,28,0
2322298,45.5,27.5,18,1
2322298,45.5,27.5,25,1
2322298,27.3,18.3,10,2
2322298,45.5,27.5,25,1
2322298,45.5,27.5,18,1
2322298,45.5,27.5,18,1
2322298,45.5,27.5,25,1
2322298,50,30,18,0
2322298,50,30,18,0
2322298,50,30,18,0
2322298,50,30,28,0
2322298,20,13,16,2
2322298,20,13,16,2
2322298,50,30,28,0
2322298,50,30,28,0
2322298,50,30,18,0
2322298,50,30,18,0
2322298,45.5,27.5,25,1
2322298,45.5,27.5,18,1
2322298,45.5,27.5,25,1
2322298,50,30,18,0
2322298,23.1,15.6,23.3,2
2322298,23.3,15.6,23.2,2
2322298,45.5,27.5,18,1
2322298,45.5,27.5,18,1
2322298,50,30,28,0
2322298,50,30,18,0
2322298,45.5,27.5,18,1
2322298,23.2,15.3,23.3,2
2322300,45.5,27.5,25,1
2322300,50,30,18,0
2322300,45.5,27.5,25,1
2322300,21.1,16.5,21.8,2
2322300,45.5,27.5,25,1
2322300,45.5,27.5,25,1
2322300,45.5,27.5,25,1
2322300,45.5,27.5,18,1
2322300,45.5,27.5,25,1
2322300,25,16.4,9.1,2
2322300,45.5,27.5,18,1
2322300,50,30,28,0
2322300,25,16.4,9.1,2
2322300,45.5,27.5,25,1
2322300,45.5,27.5,18,1
2322300,21,16.6,21.8,2
2322300,45.5,27.5,18,1
2322300,45.5,27.5,25,1
2322300,45.5,27.5,18,1
2322300,26.5,20.5,17,2
2322300,45.5,27.5,18,1
2322300,50,30,28,0
2322300,45.5,27.5,25,1
2322300,45.5,27.5,25,1
2322300,27.2,23.3,15.3,2
2322300,27.2,23.3,15.3,2
2322300,45.5,27.5,25,1
2322300,27,37,33,2
2322300,38.1,28.6,21.2,2
2322300,40.1,31.6,34.5,2
2322300,45.5,27.5,25,1
2322300,50,30,28,0
2322300,45.5,27.5,18,1
2322300,20,13,16,2
2322300,20,13,16,2
2322300,45.5,27.5,25,1
2322300,45.5,27.5,25,1
2322300,29.7,20.8,23.5,2
2322300,29.7,20.8,23.5,2
2322300,45.5,27.5,18,1
2322300,50,30,28,0
2322300,50,30,28,0
2322300,45.5,27.5,25,1
2299167,50,30,28,0
2299167,50,30,18,0
2299167,50,30,28,0
2299167,45.5,27.5,18,1
2299167,45.5,27.5,25,1
2299167,45.5,27.5,25,1
2299167,45.5,27.5,18,1
2299167,45.5,27.5,25,1
2299167,45.5,27.5,25,1
2299167,45.5,27.5,25,1
2299167,45.5,27.5,25,1
2299167,50,30,28,0
2299167,45.5,27.5,25,1
2299167,45.5,27.5,25,1
2299167,45.5,27.5,18,1
2299167,45.5,27.5,18,1
2299167,45.5,27.5,25,1
2299167,45.5,27.5,25,1
2299167,45.5,27.5,18,1
2299167,45.5,27.5,25,1
2299167,20,13,16,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,26,22.3,23.4,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,20,13,16,2
2299167,45.5,27.5,25,1
2299167,20,13,16,2
2299167,19.3,13.1,11.7,2
2299167,19.3,13.1,11.7,2
2299167,23.2,15.3,23.3,2
2299167,19.3,13.1,11.8,2
2299167,19.3,13.1,11.8,2
2299167,45.2,33.9,19.3,2
2299167,21.1,15.6,13.6,2
2299167,42.4,26,8.6,2
2299167,29.7,20.8,23.5,2
2299167,45.5,27.5,25,1
2299167,23.2,15.3,23.3,2
2299167,23.6,14.2,9,2
2299167,19.9,18.2,20.6,2
2299167,26.9,24.4,32.2,2
2299167,21.2,15.8,13.8,2
2299167,26.9,24.4,32.2,2
2299167,36.1,23.5,7.5,2
2299167,29.7,20.8,23.5,2
2299167,26.9,24.4,32.2,2
2299167,26.9,24.4,32.2,2
2299167,26.9,24.4,32.2,2
2299167,26.9,24.4,32.2,2
2299167,19.3,13.2,11.8,2
2299167,34.5,14.5,14.5,2
2299167,34.5,14.5,14.5,2
2299167,13.1,11.5,19.7,2
2299167,34.5,14.5,14.5,2
2299167,22.2,22.2,22,2
2299167,34.5,14.5,14.5,2
2299167,34.5,14.5,14.5,2
2299167,22.2,22.2,22,2
2299167,34.5,14.5,14.5,2
2299167,22.2,22.2,22,2
2299167,22.2,22.2,22,2
2299167,34.5,14.5,14.5,2
2299167,34.5,14.5,14.5,2
2299167,19.3,13.2,11.8,2
2299167,34.5,14.5,14.5,2
2299167,32,25,22.9,2
2299167,16.1,13.5,21.2,2
2299167,16.1,13.5,21.2,2
2299167,16.1,13.5,21.2,2
2299167,16.1,13.5,21.2,2
2299167,22.2,22.2,22,2
2299167,16,13.5,21.2,2
2299167,16,13.5,21.2,2
2299167,16,13.5,21.2,2
2299167,25,18.7,15.8,2
2299167,16,13.5,21.2,2
2299167,25,18.7,15.8,2
2322222,50,30,28,0
2322222,50,30,28,0
2322222,50,30,18,0
2322222,50,30,18,0
2322222,45.5,27.5,18,1
2322222,50,30,28,0
2322222,50,30,18,0
2322222,50,30,18,0
2322222,45.5,27.5,18,1
2322222,45.5,27.5,18,1
2322222,50,30,18,0
2322222,50,30,18,0
2322222,45.5,27.5,18,1
2322222,45.5,27.5,18,1
2322222,50,30,28,0
2322222,45.5,27.5,18,1
2322222,50,30,28,0
2322222,50,30,28,0
2322222,45.5,27.5,25,1
2322222,45.5,27.5,25,1
2322222,50,30,28,0
2322222,50,30,18,0
2322222,45.5,27.5,25,1
2322222,45.5,27.5,25,1
2322222,45.5,27.5,18,1
2322222,45.5,27.5,18,1
2322222,45.5,27.5,18,1
2322222,45.5,27.5,25,1
2322222,45.5,27.5,25,1
2322222,45.5,27.5,25,1
2322222,45.5,27.5,25,1
2322222,50,30,28,0
2322222,50,30,28,0
2322222,50,30,28,0
2322222,50,30,18,0
2322222,45.5,27.5,18,1
2322222,50,30,18,0
2322222,45.5,27.5,18,1
2322222,50,30,18,0
2322222,45.5,27.5,25,1
2322222,50,30,28,0
2322222,45.5,27.5,25,1
2322222,16.2,14.3,17.7,2
2322222,50,30,28,0
2322222,45.5,27.5,25,1
2322222,38,29.3,24.4,2
2322222,45.5,27.5,25,1
2322222,50,30,28,0
2322222,45.5,27.5,18,1
2322222,45.2,33.9,19.3,2
2322222,16,13.5,21.2,2
2322222,16.1,13.5,21.2,2
2322222,45.5,27.5,18,1
2322222,20,13,16,2
2322222,45.5,27.5,18,1
2322222,45.5,27.5,25,1
2322222,45.5,27.5,18,1
2322222,41.2,24.2,17.1,2
2322222,42.7,19.4,28.4,2
2322222,23.5,14.7,15.4,2
2322222,48.6,23.8,28.7,2
2322222,48.6,23.8,28.7,2
2322222,48.6,23.8,28.7,2
2322222,48.6,23.8,28.7,2
2322222,45.5,27.5,25,1
2322222,45.5,27.5,25,1
2332253,45.5,27.5,25,1
2332253,20,14.8,13.1,2
2332253,20.2,13.6,21.2,2
2332253,20.2,13.6,21.2,2
2332253,21.8,19.6,24.4,2
2332253,17.7,16,14.7,2
2332253,33.6,33.6,24.6,2
2332253,33.6,33.6,24.6,2
2332253,33.6,33.6,24.6,2
2332253,33.6,33.6,24.6,2
2332253,22.2,22.2,22,2
